brand,model,model_year,mileage,fuel_type,transmission_type,clean_title,price
15,Savana 2500 Work Van,2017,117000.0,E85 Flex Fuel,A/T,1,38000.0
36,E-Class E 350 4MATIC,2010,86121.0,Gasoline,A/T,1,13600.0
27,GX 460 Premium,2020,22466.0,Gasoline,A/T,1,45900.0
39,Titan XD SV,2017,80000.0,Gasoline,A/T,1,23800.0
10,300 Touring,2020,23152.0,Gasoline,A/T,1,28250.0
11,Charger R/T,2006,91300.0,Gasoline,A/T,1,9200.0
39,Pathfinder SL,2020,45000.0,Gasoline,CVT,1,28999.0
45,R1S Launch Edition,2023,1885.0,,A/T,1,93500.0
14,Explorer Platinum,2018,73049.0,Gasoline,A/T,1,30510.0
39,Titan SV,2021,7250.0,Gasoline,A/T,1,38000.0
21,E-PACE S,2019,44000.0,Gasoline,A/T,1,29000.0
14,F-150 FX4,2014,85500.0,Gasoline,Other,1,26900.0
15,Acadia Denali,2021,18083.0,Gasoline,A/T,1,43999.0
25,Murcielago Base,2005,22703.0,Gasoline,Manual,1,220000.0
9,Camaro 1LT,2011,111000.0,Gasoline,A/T,1,10900.0
15,Acadia SLT-2,2013,115000.0,Gasoline,A/T,1,14000.0
9,Malibu Premier,2021,33400.0,Gasoline,A/T,1,28000.0
53,Sequoia SR5,2007,136000.0,Gasoline,A/T,1,12500.0
27,IS 350 F Sport,2021,26800.0,Gasoline,A/T,1,44000.0
52,Model Y Performance,2022,30000.0,,A/T,1,51999.0
11,Challenger SRT8,2008,251634.0,Gasoline,A/T,1,10500.0
10,300 Touring,2005,119000.0,Gasoline,A/T,1,3500.0
8,Escalade Sport Platinum,2021,28121.0,Gasoline,A/T,1,89000.0
10,Town & Country Touring,2009,111000.0,Gasoline,A/T,1,7900.0
34,CX-5 Touring,2016,116500.0,Gasoline,A/T,1,14311.0
0,TL 3.2,2005,199296.0,Gasoline,A/T,1,4900.0
9,Corvette Z06 w/2LZ,2023,202.0,Gasoline,Other,1,179000.0
52,Model Y Performance,2021,11200.0,,A/T,1,47500.0
55,XC40 T5 Momentum,2020,56536.0,Gasoline,A/T,1,26599.0
9,Camaro 2SS,2016,49600.0,Gasoline,A/T,1,32500.0
0,TLX Type S PMC Edition,2023,13600.0,Gasoline,A/T,1,65000.0
54,Eos 2.0T,2007,59700.0,Gasoline,A/T,1,10000.0
11,Charger R/T Scat Pack,2018,19000.0,Gasoline,Other,1,44888.0
9,Corvette Z06,2002,17300.0,Gasoline,Manual,1,33999.0
36,CLA-Class CLA 250,2014,91140.0,Gasoline,A/T,1,13500.0
4,M5 Base,2015,33000.0,Gasoline,A/T,1,65000.0
22,Wrangler Unlimited Sport,2019,52775.0,Gasoline,A/T,1,39799.0
38,Lancer Sportback ES,2011,113000.0,Gasoline,Manual,1,5800.0
43,Macan Base,2022,13000.0,Gasoline,A/T,1,60000.0
36,CLK-Class CLK 350,2009,77925.0,Gasoline,Other,1,16500.0
11,Challenger SRT8,2011,106500.0,–,A/T,1,22500.0
34,Mazda3 Grand Touring,2018,15175.0,Gasoline,A/T,1,19212.0
3,A3 2.0T Premium,2017,137000.0,Gasoline,A/T,1,10995.0
4,528 i,2015,111000.0,Gasoline,A/T,1,15000.0
26,Rover Range Rover 3.0L V6 Supercharged HSE,2019,49208.0,Gasoline,Other,1,62425.0
3,S5 3.0T Prestige,2018,44000.0,Gasoline,A/T,1,39000.0
43,718 Boxster Base,2017,26000.0,Gasoline,A/T,1,45500.0
9,Corvette Stingray w/2LT,2020,1800.0,Gasoline,A/T,1,76000.0
25,Urus Pearl Capsule,2021,3771.0,Gasoline,A/T,1,259991.0
32,Quattroporte S,2012,50000.0,Gasoline,A/T,1,26497.0
50,Impreza 2.0i,2018,93000.0,Gasoline,CVT,1,16000.0
36,AMG GT C,2020,15000.0,Gasoline,A/T,1,129000.0
34,Mazda6 i Touring,2016,119500.0,Gasoline,Other,1,15000.0
43,Macan S,2016,50000.0,Gasoline,A/T,1,36000.0
43,Panamera 4,2011,85000.0,Gasoline,A/T,1,21500.0
16,G70 3.3T Advanced,2019,48000.0,Gasoline,A/T,1,29999.0
22,Wrangler Sport,2021,11756.0,Gasoline,A/T,1,33400.0
3,Q5 2.0T Premium Plus,2018,50400.0,Gasoline,Other,1,28500.0
4,335 i xDrive,2012,153600.0,Gasoline,Manual,1,17500.0
26,Rover Range Rover P530 SE,2023,1869.0,Gasoline,A/T,1,164725.0
11,Durango SRT 392,2022,31917.0,Gasoline,A/T,1,64683.0
4,M3 Base,2016,56235.0,Gasoline,Manual,1,50500.0
14,Fiesta ST,2019,28724.0,Gasoline,Manual,1,18300.0
28,MKS Base,2015,124400.0,Gasoline,A/T,1,9500.0
9,Tahoe Premier,2020,137000.0,Gasoline,A/T,1,46000.0
13,F430 Berlinetta,2005,38686.0,Gasoline,Other,1,99999.0
14,F-250 Platinum,2022,6600.0,Gasoline,A/T,1,72900.0
36,SLK-Class SLK280 Roadster,2007,67200.0,Gasoline,A/T,1,11500.0
43,Macan,2021,16554.0,Gasoline,A/T,1,51698.0
4,X5 PHEV xDrive45e,2023,15736.0,Plug-In Hybrid,A/T,1,67900.0
36,E-Class E500,2005,153460.0,Gasoline,A/T,1,5800.0
0,TL 3.7,2012,70000.0,Gasoline,A/T,1,15051.0
19,Equus Signature,2011,143898.0,Gasoline,A/T,1,9950.0
36,SL-Class SL500 Roadster,2003,26190.0,Gasoline,A/T,1,22000.0
53,Land Cruiser Base,2000,209193.0,Gasoline,A/T,1,15900.0
44,2500 Big Horn,2018,27839.0,Gasoline,A/T,1,41688.0
9,Silverado 2500 WT,2018,141195.0,E85 Flex Fuel,A/T,1,28499.0
43,Macan S,2022,20250.0,Gasoline,A/T,1,68500.0
22,Grand Cherokee L Limited,2022,18333.0,Gasoline,A/T,1,41599.0
36,E-Class E 350,2014,35000.0,Gasoline,A/T,1,29998.0
11,Magnum Base,2006,133255.0,Gasoline,A/T,1,4000.0
43,Macan Turbo,2021,14526.0,Gasoline,A/T,1,79998.0
36,E-Class E 550,2014,43690.0,Gasoline,A/T,1,23500.0
43,Macan S,2020,29136.0,Gasoline,A/T,1,58598.0
8,XT5 Luxury,2017,72060.0,Gasoline,A/T,1,24590.0
53,Tundra Platinum,2023,8800.0,Gasoline,A/T,1,68500.0
39,Versa 1.6 SL,2015,85768.0,Gasoline,CVT,1,8250.0
36,AMG GT 53 Base,2022,2235.0,Hybrid,Other,1,110000.0
7,Enclave Avenir,2019,121521.0,Gasoline,A/T,1,26772.0
43,911 GT3,2015,23700.0,Gasoline,Other,1,144940.0
4,328 i,2013,124000.0,Gasoline,A/T,1,11900.0
0,ILX Premium Package,2018,32260.0,Gasoline,A/T,1,20999.0
27,GX 460 Base,2015,92000.0,Gasoline,A/T,1,28000.0
53,Land Cruiser Base,2010,269885.0,Gasoline,A/T,1,22500.0
9,Corvette Base,2008,51855.0,Gasoline,A/T,1,35900.0
34,Mazda6 i Touring,2015,124000.0,Gasoline,Manual,1,12900.0
21,F-TYPE R,2015,26000.0,Gasoline,A/T,1,52500.0
3,A3 2.0T Premium,2018,36500.0,Gasoline,A/T,1,25500.0
9,Camaro 2SS,2022,1400.0,Gasoline,A/T,1,54900.0
22,Wrangler Unlimited Sport S,2018,17000.0,Gasoline,A/T,1,38500.0
17,Civic Sport,2021,42750.0,Gasoline,CVT,1,25698.0
43,Cayman Base,2011,67998.0,Gasoline,Manual,1,30000.0
14,Mustang GT,2008,64500.0,Gasoline,Manual,1,16000.0
53,FJ Cruiser Base,2007,102000.0,Gasoline,Manual,1,24900.0
26,Rover Discovery SE,2004,145000.0,Gasoline,A/T,1,15500.0
43,718 Boxster S,2018,50000.0,Gasoline,A/T,1,55000.0
9,Corvette Base,2004,37622.0,Gasoline,A/T,1,25500.0
53,Avalon Limited,2006,89987.0,Gasoline,A/T,1,9499.0
20,QX80 Base,2015,136390.0,Gasoline,A/T,1,20470.0
8,DeVille Base,1994,90000.0,–,A/T,1,2990.0
9,Camaro 2SS,2015,27000.0,Gasoline,Other,1,33000.0
22,Liberty Renegade,2004,144770.0,Gasoline,A/T,1,6500.0
53,4Runner Trail,2011,157000.0,Gasoline,Other,1,23500.0
4,328 i xDrive,2010,132000.0,Gasoline,Other,1,8500.0
14,Excursion Limited Ultimate,2002,137000.0,Diesel,A/T,1,15000.0
27,IS 300 Base,2018,50992.0,Gasoline,A/T,1,28000.0
8,CTS Performance,2010,105760.0,Gasoline,A/T,1,12900.0
27,LC 500 Base,2018,29800.0,Gasoline,A/T,1,68495.0
4,540 i xDrive,2019,21000.0,Gasoline,Other,1,42000.0
9,Corvette Base,1998,152195.0,Gasoline,A/T,1,9900.0
18,H2 Base,2006,169900.0,Gasoline,A/T,1,16900.0
55,XC90 3.2,2008,196000.0,Gasoline,A/T,1,6499.0
22,Wrangler Unlimited Sahara,2009,180036.0,Gasoline,A/T,1,9100.0
26,Rover Discovery HSE LUXURY,2017,57918.0,Gasoline,Other,1,33500.0
4,340 i,2017,98600.0,Gasoline,A/T,1,26500.0
14,F-250 Lariat,2018,120000.0,Diesel,A/T,1,55000.0
4,M3 Competition,2022,14269.0,Gasoline,A/T,1,80000.0
27,LC 500 Base,2022,6875.0,Gasoline,A/T,1,89000.0
17,CR-V Touring,2019,55100.0,Gasoline,CVT,1,28324.0
43,Panamera S,2012,49000.0,Gasoline,A/T,1,41500.0
4,750 i,2009,74600.0,Gasoline,A/T,1,15000.0
3,A7 3.0T Premium,2019,45900.0,Hybrid,Other,1,41500.0
10,200 Limited,2015,95271.0,E85 Flex Fuel,A/T,1,12468.0
14,F-150 XL,2021,88883.0,Gasoline,A/T,1,33172.0
11,Grand Caravan R/T,2013,43000.0,E85 Flex Fuel,A/T,1,35000.0
14,Focus SE,2018,33700.0,E85 Flex Fuel,A/T,1,12000.0
44,2500 Big Horn,2016,95115.0,Diesel,A/T,1,43640.0
29,Elise Base,2005,25250.0,Gasoline,Manual,1,44000.0
9,Corvette Base,2007,20200.0,Gasoline,A/T,1,27500.0
3,allroad 2.0T Prestige,2013,104457.0,Gasoline,A/T,1,17900.0
35,570S Spider,2018,8984.0,Gasoline,A/T,1,171900.0
9,Express 2500 Work Van,2017,76000.0,Gasoline,A/T,1,41400.0
9,Traverse High Country,2020,56247.0,Gasoline,A/T,1,39244.0
22,Wrangler S,1994,50750.0,–,Manual,1,15000.0
0,ILX Technology Plus Package,2016,61000.0,Gasoline,A/T,1,21000.0
9,Camaro 1LT,2019,9111.0,Gasoline,A/T,1,27599.0
27,ES 350 Base,2015,100900.0,Gasoline,A/T,1,21998.0
14,F-150 XLT,2021,24207.0,Gasoline,A/T,1,43430.0
52,Model Y Long Range,2022,9411.0,,A/T,1,47998.0
9,Corvette Z06,2006,21000.0,Gasoline,Manual,1,47500.0
8,CTS 3.6L Premium Luxury,2019,136150.0,Gasoline,Other,1,22500.0
4,M3 Base,2009,78414.0,Gasoline,A/T,1,28750.0
34,Mazda3 FWD w/Preferred Package,2019,60800.0,Gasoline,A/T,1,19900.0
14,Maverick XLT,2022,16400.0,Hybrid,CVT,1,34000.0
53,Highlander Hybrid Limited,2018,62200.0,Hybrid,CVT,1,35707.0
4,X6 xDrive40i,2021,72903.0,Hybrid,Other,1,53998.0
28,Town Car Signature,2003,142215.0,Gasoline,A/T,1,5000.0
36,SL-Class SL550 Roadster,2007,150000.0,Gasoline,A/T,1,8000.0
14,Mustang GT,1998,49170.0,Gasoline,A/T,1,12500.0
9,Suburban 1500 LT,2015,167500.0,Gasoline,A/T,1,18000.0
14,Fusion SE,2016,110450.0,Gasoline,A/T,1,11000.0
3,S4 3.0T Premium Plus,2014,106000.0,Gasoline,Manual,1,23000.0
9,Suburban Premier,2017,92728.0,Gasoline,A/T,1,34900.0
14,Bronco Big Bend,2022,17000.0,Gasoline,A/T,1,44000.0
14,F-250 XL,2016,75200.0,E85 Flex Fuel,A/T,1,22000.0
11,Challenger SRT Hellcat,2015,1800.0,Gasoline,A/T,1,64990.0
53,Tacoma TRD Sport,2019,36283.0,Gasoline,A/T,1,39598.0
3,Q5 S line Premium Plus,2023,6682.0,Hybrid,A/T,1,47798.0
22,Wrangler Sport,2018,23399.0,Gasoline,A/T,1,28999.0
16,G80 3.8,2017,29720.0,Gasoline,A/T,1,29500.0
36,SL-Class SL63 AMG Roadster,2009,56000.0,Gasoline,A/T,1,44850.0
27,LX 570 Three-Row,2020,59419.0,Gasoline,A/T,1,73000.0
24,Stinger GT2,2018,69100.0,Gasoline,A/T,1,32500.0
39,GT-R Premium,2021,22185.0,Gasoline,A/T,1,131999.0
9,Trailblazer SS,2008,29586.0,Gasoline,A/T,1,47900.0
9,Silverado 2500 WT,2021,63866.0,Gasoline,A/T,1,41885.0
9,Suburban LTZ,2016,135484.0,Gasoline,A/T,1,29748.0
36,E-Class E 350,2014,78500.0,Gasoline,A/T,1,17900.0
4,M3 Base,2012,7982.0,Gasoline,A/T,1,51900.0
5,Continental GT V8,2022,1795.0,Gasoline,A/T,1,269991.0
54,Golf R Base,2022,1067.0,Gasoline,A/T,1,48000.0
14,Explorer Limited,2017,152000.0,Gasoline,A/T,1,15499.0
17,Odyssey LX,2011,185000.0,Gasoline,A/T,1,8900.0
11,Ram 2500 SLT Mega Cab,2007,97724.0,Diesel,A/T,1,19998.0
17,Civic Sport,2020,22227.0,Gasoline,CVT,1,25980.0
17,Civic LX,2016,111000.0,Gasoline,A/T,1,13000.0
14,F-250 XLT,2019,32268.0,E85 Flex Fuel,A/T,1,46500.0
39,Pathfinder SV,2019,122009.0,Gasoline,A/T,1,18998.0
26,Rover Range Rover HSE SWB,2020,57785.0,Hybrid,A/T,1,63995.0
4,M3 Base,2002,204884.0,Gasoline,Manual,1,21500.0
18,H2 Base,2003,179400.0,Gasoline,A/T,1,15000.0
34,RX-8 R3,2009,57000.0,Gasoline,Manual,1,14000.0
27,LX 570 Three-Row,2021,25997.0,Gasoline,A/T,1,87000.0
9,Suburban Z71,2022,36555.0,Gasoline,A/T,1,64288.0
36,S-Class S 580 4MATIC,2023,989.0,Gasoline,A/T,1,122950.0
9,Corvette Base,2007,28514.0,Gasoline,Other,1,32000.0
14,Mustang GT Premium,2019,10400.0,Gasoline,A/T,1,40000.0
9,Equinox Premier w/2LZ,2020,51133.0,Gasoline,A/T,1,25800.0
9,Camaro Z28,1999,58800.0,Gasoline,A/T,1,15000.0
26,Rover Discovery HSE,2018,85000.0,Gasoline,A/T,1,33000.0
22,Wrangler SE,2000,95200.0,Gasoline,Manual,1,11999.0
53,Highlander XLE,2015,68575.0,Gasoline,A/T,1,26000.0
9,Corvette Grand Sport,2011,12300.0,Gasoline,A/T,1,45000.0
9,Corvette Stingray,2018,13900.0,Gasoline,A/T,1,54490.0
36,SLK-Class SLK230 Kompressor,2001,58800.0,Gasoline,A/T,1,9000.0
39,Juke NISMO RS,2016,30700.0,Gasoline,Manual,1,21500.0
43,911 Carrera C2S,2005,104000.0,Gasoline,Manual,1,44800.0
9,Colorado LT,2019,139116.0,Gasoline,A/T,1,24899.0
43,Macan S,2019,36700.0,Gasoline,A/T,1,48990.0
36,GLE 350 Base 4MATIC,2022,24500.0,Gasoline,A/T,1,82150.0
53,Land Cruiser Base,2017,65000.0,Gasoline,A/T,1,65000.0
4,X6 xDrive40i,2021,27654.0,Hybrid,A/T,1,61998.0
45,R1S Adventure Package,2023,542.0,,A/T,1,92500.0
53,Highlander Platinum,2020,41000.0,Gasoline,A/T,1,38700.0
36,SL-Class SL 63 AMG,2011,47400.0,Gasoline,A/T,1,41000.0
14,Thunderbird Deluxe,2002,40110.0,Gasoline,A/T,1,18500.0
44,2500 Big Horn,2014,124700.0,Gasoline,A/T,1,30000.0
14,F-350 XLT,2013,31000.0,E85 Flex Fuel,A/T,1,35000.0
53,RAV4 Prime XSE,2022,7100.0,Plug-In Hybrid,A/T,1,49000.0
22,Grand Cherokee Limited,2018,91677.0,Gasoline,A/T,1,26816.0
14,Focus SE,2009,107500.0,Gasoline,A/T,1,9500.0
43,911 Carrera 4 GTS,2023,1518.0,Gasoline,A/T,1,194965.0
9,Corvette Stingray w/2LT,2023,5200.0,Gasoline,A/T,1,88900.0
14,F-150 XLT SuperCab,1999,48054.0,Gasoline,A/T,1,9500.0
43,Macan Base,2018,87500.0,Gasoline,Other,1,28000.0
0,ZDX Base,2012,106335.0,Gasoline,A/T,1,19000.0
9,Suburban Premier,2017,133598.0,Gasoline,A/T,1,29999.0
9,Traverse Premier,2018,68455.0,Gasoline,A/T,1,30989.0
36,E-Class E 400,2018,28690.0,Gasoline,A/T,1,38880.0
4,M3 Base,2012,83000.0,Gasoline,A/T,1,31000.0
14,F-250 XLT,2019,38600.0,Diesel,A/T,1,54500.0
53,Highlander SE,2019,92000.0,Gasoline,A/T,1,30000.0
48,Sky Red Line,2009,134000.0,Gasoline,Manual,1,9500.0
27,LS 460 Base,2012,103000.0,Gasoline,A/T,1,20500.0
17,CR-V LX,2004,176261.0,Gasoline,Manual,1,3750.0
14,Mustang GT Premium,2010,58500.0,Gasoline,Manual,1,20000.0
14,F-250 Limited,2018,64000.0,Diesel,A/T,1,64000.0
43,Boxster Black Edition,2016,24881.0,Gasoline,Other,1,49999.0
9,Corvette Base,1998,134000.0,Gasoline,A/T,1,11500.0
14,Explorer XLT,2013,82900.0,Gasoline,A/T,1,16000.0
4,Z4 3.0si,2008,59257.0,Gasoline,Manual,1,18200.0
27,RX 350 F Sport,2016,81400.0,Gasoline,A/T,1,26000.0
19,Accent SEL,2022,5100.0,Gasoline,A/T,1,19500.0
14,Expedition Max XLT,2020,67072.0,Gasoline,A/T,1,38500.0
4,328 i xDrive,2016,65000.0,Gasoline,Other,1,19500.0
14,Fusion SE,2014,80800.0,Gasoline,A/T,1,10000.0
14,F-150 XLT,2020,53401.0,Gasoline,A/T,1,39500.0
14,F-150 Platinum,2021,15555.0,Gasoline,A/T,1,62890.0
11,Ram 1500 SLT Mega Cab,2006,201509.0,Gasoline,A/T,1,11000.0
17,Civic EX,2013,107000.0,Gasoline,A/T,1,14000.0
26,Rover Range Rover Velar P250 S R-Dynamic,2020,30500.0,Gasoline,A/T,1,44000.0
53,Tacoma Base,2011,36000.0,Gasoline,Manual,1,20000.0
14,F-250 XLT,2019,38514.0,E85 Flex Fuel,A/T,1,45998.0
36,Sprinter 2500 Standard Roof,2022,4590.0,Gasoline,A/T,1,64000.0
44,2500 Big Horn,2019,97000.0,Diesel,A/T,1,45000.0
4,328 i xDrive,2011,110000.0,Gasoline,A/T,1,6000.0
14,Explorer XLT,2017,53000.0,E85 Flex Fuel,A/T,1,25000.0
9,Suburban LTZ,2016,110000.0,E85 Flex Fuel,A/T,1,30999.0
34,MX-5 Miata Sport,2006,218000.0,Gasoline,Manual,1,4999.0
20,G35 Base,2003,106500.0,Gasoline,Manual,1,9500.0
9,Express 2500 Work Van,2012,140500.0,E85 Flex Fuel,A/T,1,11800.0
14,Explorer Eddie Bauer,2010,144200.0,Gasoline,A/T,1,9999.0
9,Suburban RST,2022,21400.0,Diesel,A/T,1,69000.0
36,GL-Class GL 550 4MATIC,2015,130000.0,Gasoline,A/T,1,24500.0
14,Focus SE,2012,108045.0,Gasoline,A/T,1,6500.0
50,Crosstrek Premium,2022,10000.0,Gasoline,CVT,1,28000.0
19,Genesis Coupe 3.8 Track,2011,75000.0,Gasoline,Other,1,12000.0
10,Town & Country LX,2009,73500.0,Gasoline,A/T,1,7858.0
43,Panamera Turbo,2018,29850.0,Gasoline,A/T,1,89750.0
17,Pilot EX-L,2016,135350.0,Gasoline,A/T,1,19900.0
36,GLC 300 GLC 300,2022,16983.0,Gasoline,A/T,1,40998.0
3,A8 L 55,2019,35580.0,Hybrid,A/T,1,49500.0
14,Edge SE,2020,71200.0,Gasoline,A/T,1,18900.0
11,Durango GT,2022,24778.0,Gasoline,A/T,1,36599.0
4,328 i,2015,109330.0,Gasoline,A/T,1,13349.0
1,Romeo Stelvio Ti,2023,6645.0,Gasoline,A/T,1,43900.0
36,GL-Class GL 450 4MATIC,2007,90400.0,Gasoline,A/T,1,10199.0
14,Ranger XLT SuperCab,2002,192100.0,Gasoline,A/T,1,6450.0
4,M3 CS,2018,32000.0,Gasoline,Other,1,70000.0
54,Golf GTI 2.0T Autobahn,2022,6400.0,Gasoline,A/T,1,41500.0
53,4Runner SR5 Premium,2021,36180.0,Gasoline,A/T,1,36990.0
15,Yukon SLT,2014,142400.0,E85 Flex Fuel,A/T,1,13500.0
8,ATS 2.0L Turbo Luxury,2016,83000.0,Gasoline,A/T,1,16500.0
39,Xterra S,2012,80000.0,Gasoline,A/T,1,14800.0
14,Bronco Badlands,2021,32437.0,Gasoline,A/T,1,51000.0
4,328 i,2011,67500.0,Gasoline,A/T,1,18000.0
53,4Runner Limited,2021,25882.0,Gasoline,A/T,1,43837.0
43,911 Turbo,2018,12088.0,Gasoline,A/T,1,169000.0
53,Tundra SR5 Double Cab,2005,170000.0,Gasoline,A/T,1,11200.0
14,F-250 Lariat,2023,3763.0,Diesel,A/T,1,92000.0
26,Rover Range Rover Velar P380 S,2018,46000.0,Gasoline,A/T,1,40000.0
14,F-250 XLT Crew Cab Super Duty,2008,190321.0,Diesel,A/T,1,15900.0
43,Macan S,2018,40950.0,Gasoline,A/T,1,39750.0
36,C-Class C 63 AMG,2014,42000.0,Gasoline,A/T,1,45000.0
39,Pathfinder S,2014,135000.0,Gasoline,A/T,1,8500.0
22,Gladiator Overland,2020,20655.0,Gasoline,A/T,1,42850.0
43,911 Carrera S,2023,1877.0,Gasoline,A/T,1,185950.0
14,F-250 XLT,2019,33000.0,Diesel,A/T,1,59000.0
14,Fusion SE,2016,68000.0,Gasoline,A/T,1,12500.0
17,Accord Sport,2013,405000.0,Gasoline,CVT,1,6000.0
4,330 i xDrive,2018,117000.0,Gasoline,A/T,1,17000.0
0,MDX Sport,2007,183455.0,Gasoline,A/T,1,7700.0
9,Suburban Premier,2021,51890.0,Gasoline,A/T,1,59980.0
9,Suburban High Country,2021,59528.0,Gasoline,A/T,1,68995.0
8,CTS-V Base,2006,123000.0,Gasoline,Manual,1,15000.0
24,Niro EV EX,2022,20000.0,,A/T,1,29998.0
4,X3 xDrive30i,2021,38352.0,Gasoline,A/T,1,37400.0
43,Taycan Base,2021,13344.0,,A/T,1,83499.0
17,S2000 CR,2008,44300.0,Gasoline,Manual,1,62000.0
27,HS 250h Premium,2010,123500.0,Hybrid,A/T,1,9500.0
28,Navigator Base,2013,134000.0,E85 Flex Fuel,A/T,1,21500.0
14,F-150 XLT,2020,57000.0,Gasoline,A/T,1,37500.0
24,K5 GT-Line,2021,100312.0,Gasoline,A/T,1,19980.0
5,Continental GT W12,2021,16146.0,Gasoline,A/T,1,239991.0
52,Model S Performance,2012,61000.0,,A/T,1,29000.0
4,Z4 sDrive28i,2014,15889.0,Gasoline,A/T,1,34500.0
4,528 i xDrive,2015,125500.0,Gasoline,A/T,1,12950.0
14,Expedition Limited,2013,163500.0,E85 Flex Fuel,A/T,1,16490.0
7,Enclave Leather,2015,89726.0,Gasoline,A/T,1,16000.0
36,SL-Class SL600 Roadster,2005,93000.0,Gasoline,A/T,1,22500.0
31,Cooper S Base,2012,128000.0,Gasoline,A/T,1,8500.0
43,Cayenne Turbo,2017,70800.0,Gasoline,Other,1,52999.0
48,Vue Hybrid Base,2009,115000.0,Hybrid,A/T,1,4400.0
44,2500 Laramie,2018,98650.0,Diesel,A/T,1,56750.0
44,1500 Limited,2019,87768.0,Hybrid,A/T,1,44000.0
9,Traverse RS,2023,6000.0,Gasoline,A/T,1,48500.0
27,RX 350 F SPORT Appearance,2021,28262.0,Gasoline,A/T,1,49998.0
34,CX-50 2.5 Turbo Premium Package,2023,16200.0,Gasoline,A/T,1,36900.0
8,SRX Luxury Collection,2012,87500.0,E85 Flex Fuel,A/T,1,11499.0
12,500 Lounge,2013,85458.0,Gasoline,A/T,1,9000.0
36,EQS 450+ Base,2022,16500.0,,A/T,1,69500.0
31,Cooper S Clubman Base,2009,83853.0,Gasoline,Manual,1,6950.0
4,X6 M50i,2022,22500.0,Gasoline,Other,1,74999.0
27,LS 460 Base,2013,99524.0,Gasoline,A/T,1,24900.0
16,GV80 2.5T,2023,8100.0,Gasoline,Other,1,57300.0
31,Hardtop Cooper S,2016,43073.0,Gasoline,A/T,1,17999.0
26,Rover Range Rover Velar R-Dynamic S,2023,12425.0,Gasoline,A/T,1,57619.0
4,530 i xDrive,2020,23195.0,Gasoline,A/T,1,38900.0
22,Grand Cherokee Laredo,2011,118000.0,Gasoline,A/T,1,12500.0
53,Tacoma SR5,2018,65290.0,Gasoline,A/T,1,26450.0
43,911 Carrera Cabriolet,2001,47885.0,Gasoline,Manual,1,31995.0
22,Gladiator Sport S,2020,13000.0,Gasoline,A/T,1,39500.0
11,Challenger SRT Hellcat,2018,29475.0,Gasoline,A/T,1,62999.0
22,Renegade Trailhawk,2017,78717.0,Gasoline,A/T,1,17500.0
14,F-150 Lariat,2021,9142.0,Hybrid,A/T,1,61500.0
21,XF Premium,2011,106000.0,Gasoline,A/T,1,9400.0
44,1500 Laramie,2022,3521.0,Gasoline,A/T,1,51074.0
54,Golf GTI 2.0T SE 4-Door,2016,90000.0,Gasoline,A/T,1,16750.0
43,Macan Turbo,2016,46000.0,Gasoline,Other,1,38000.0
4,X4 M Competition,2020,18362.0,Gasoline,A/T,1,60000.0
27,RX 350 Base,2013,164500.0,Gasoline,A/T,1,16500.0
15,Terrain SLT,2020,55018.0,Gasoline,A/T,1,25500.0
39,Maxima SV,2022,36466.0,Gasoline,CVT,1,24980.0
55,S60 B5 Inscription,2022,14280.0,Hybrid,A/T,1,36500.0
50,Outback 2.5i Premium,2013,116000.0,Gasoline,A/T,1,12500.0
44,1500 Laramie,2022,16184.0,Gasoline,A/T,1,46999.0
43,Boxster Base,1997,132800.0,Gasoline,Manual,1,8500.0
14,Explorer XLT,2020,45000.0,Gasoline,A/T,1,33500.0
14,F-150 Lariat,2013,102000.0,Gasoline,A/T,1,23000.0
14,Excursion XLS,2004,163000.0,Diesel,A/T,1,18000.0
4,M8 Competition,2023,3500.0,Gasoline,A/T,1,129000.0
43,Panamera GTS,2016,42526.0,Gasoline,A/T,1,66200.0
34,Mazda3 i Touring,2012,144900.0,Gasoline,Other,1,6000.0
15,Sierra 1500 SLT,2016,85000.0,Gasoline,A/T,1,32750.0
36,Sprinter 2500 Standard Roof,2022,16113.0,Diesel,A/T,1,111000.0
36,GL-Class GL 450,2011,93000.0,Gasoline,A/T,1,11900.0
44,1500 Big Horn,2022,11468.0,Gasoline,A/T,1,50204.0
27,NX 300 Base,2019,25470.0,Gasoline,Other,1,32500.0
4,435 i xDrive,2014,90347.0,Gasoline,A/T,1,21800.0
15,Yukon SLE,2017,96000.0,Gasoline,A/T,1,34000.0
17,Pilot EX-L,2016,80500.0,Gasoline,A/T,1,23000.0
3,A5 Sportback S line Premium Plus,2021,35000.0,Hybrid,A/T,1,37499.0
43,911 Carrera,1995,49900.0,–,Manual,1,97993.0
17,Civic Sport,2020,121212.0,Gasoline,CVT,1,18387.0
36,G 550 4x4 Squared Base,2018,14381.0,Gasoline,A/T,1,204900.0
43,Panamera Platinum Edition,2022,13500.0,Gasoline,A/T,1,86999.0
4,740e xDrive iPerformance,2019,33214.0,Plug-In Hybrid,A/T,1,43500.0
14,F-250 XLT,2017,29719.0,E85 Flex Fuel,A/T,1,31000.0
28,Corsair Standard,2022,4520.0,Gasoline,A/T,1,38500.0
19,Sonata Sport,2017,84129.0,Gasoline,A/T,1,14599.0
39,Maxima 3.5 SR,2019,72150.0,Gasoline,CVT,1,26999.0
15,Yukon SLT,2015,94500.0,Gasoline,A/T,1,30000.0
36,GLS 550 Base 4MATIC,2017,88454.0,Gasoline,A/T,1,39999.0
